lema,categoria,url,definicion,ejemplos,frases
alimento,nombre,https://diesgital.com/search?q=alimento,"en sentido figurado, cosa que mantiene el funcionamiento de un mecanismo, equipo, etc.",Han descrito con precisión los mejores alimentos para las máquinas de carbón.,la leña de encina es el alimento de la caldera
alimento,nombre,https://diesgital.com/search?q=alimento,"en sentido figurado, cosa que sostiene o mantiene vivo un sentimiento, una ilusión, una idea, una esperanza, etc.",En los libros encontraba el alimento que necesitaba para calmar su sed de sabiduría.,la presencia del profesor sirve de alimento para sus alumnos || el aplauso del público sirve de alimento para los actores y actrices
allá,adverbio,https://diesgital.com/search?q=allá,"en sentido figurado, término usado para indicar falta de interés o despreocupación respecto a los problemas ajenos",Allá cada uno. Yo no voy a comprar esas entradas tan caras.,allá tú; yo no quiero saber nada || allá te las compongas; yo no quiero saber nada
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, interés, esfuerzo, voluntad, etc. que alguien pone en hacer las cosas","""Las almas con las que se han enfrentado a los problemas estas personas merecen mi aprobación"", dijo el político.",el alma que le pones a esto no es suficente || debes de trabajar con más alma
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, parte más personal e íntima de una persona, donde se hallan los pensamientos",En el fondo de las almas de estos chicos late la misma pasión que en la de sus antepasados.,todo lo que dices me ha llegado al alma y te estaré agradecido eternamente
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, viga de madera que da soporte a las tablas de un andamio; se usa en arquitectura",,para que no se rompan las almas de los andamios
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, persona o habitante que, por ejemplo, se encuentra en un lugar",En mi pueblo viven unas doscientas almas.,no se veía un alma por la calle
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, persona o cosa que da vida, fuerza y energía a algo",El espíritu emprendedor y las ganas de vencer cualquier dificultad son las almas de la organización.,tu hermano es el alma de la fiesta
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, tendencia o inclinación manifestada en las formas y maneras de actuar de una persona, organismo, órgano, empresa, país, etc.; constituye la característica esencial que la identifica",Para comprender el alma de estas empresas debes estudiar el concepto de destrucción creativa de Schumpeter.,el alma española se manifiesta en la falta de acuerdos entre partidos políticos
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, muro donde se incrustan los escalones de una escalera; se usa en arquitectura",Analizaron el alma de la escalera de la torre de Miguelete de la catedral de Valencia.,
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, eje vertical, real o imaginario, de una escalera de caracol; se usa en arquitectura",La escalera de caracol o helicoidal es la que se construye en torno a un poste vertical (alma) que sirve de eje a la hélice que conforma la sucesión de peldaños.,estudiando el alma o eje imaginario de las escaleras de caracol
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, cilindro de madera (normalmente abeto) que se coloca en posición vertical dentro de los instrumentos de arco, entre la espalda y el fondo; sirve para aumentar la vibración y, por tanto, el sonido; se usa en música",En el interior de la caja armónica se encuentran dos piezas esenciales que son las responsables de la transmisión de las vibraciones producidas por el frotado de las cuerdas con el arco: el alma y la barra armónica.,el alma del violín tiene forma cilíndrica
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, parte interior de ciertos objetos, por ejemplo el cañón de un arma de fuego; muestra mayor cuerpo, solidez, resistencia, etc.",Esta viga tiene el alma de hierro.,y acabó rompiéndose el alma del bastón
alma,nombre,https://diesgital.com/search?q=alma,"en sentido figurado, sensibilidad afectiva mostrada por una persona, empresa, organismo, órgano, país, etc.",No busques las almas de los organismos burocráticos porque no existen.,esas empresas no tienen alma
alternativo,adjetivo,https://diesgital.com/search?q=alternativa,"en sentido figurado, que hace referencia a alguien o algo que no es convencional, es decir, que se sale de lo habitual y establecido y se presenta como una opción distinta",Solamente hay un cine en la ciudad donde proyecten películas alternativas.,debemos mejorar las energías alternativas si queremos luchar en contra del cambio climático || hemos ido a un festival de cine alternativo || presentan una colección de trajes para el hombre alternativo
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a una persona que mantiene altura moral e intelectual",Las personas que tienen altos ideales acaban sufriendo grandes decepciones.,nunca te arrepientas de ir por el mundo con la cabeza bien alta
alto,nombre,https://diesgital.com/search?q=alto,"en sentido figurado, señal de circulación para detener la marcha de vehículos","Él vigilando con mirada brava a peatones y automovilistas, y a señoras que salían del salón de belleza, y a niños limpiando vidrios de coches en los altos.",dobla a mano derecha y agarra por el Paseo de los estudiantes; allí ve un alto || y el conductor no vio el alto y atropelló a un peatón que cruzaba la carretera
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a una corriente de agua que tiene una velocidad y un caudal muy superior a lo normal",La corriente estaba muy alta y era peligrosa.,la corriente bajaba muy alta y se formaban grandes rápidos
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia al mar cuando no está tranquilo",La mar estaba muy alta y la playa tenía bandera roja.,había mar alta en el Estrecho
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a una voz que tiene el registro más agudo de las voces humanas; se usa en música",Las voces altas de esta pieza las hacen cantantes de ópera muy profesionales.,y los sonidos altos del coro los interpretan las ssopranos
alto,nombre,https://diesgital.com/search?q=alto,"en sentido figurado, parte superior de un edificio, especialmente referido al piso o pisos que ocupan las plantas superiores de un edificio",Hemos comprado un alto en este edificio en construcción.,los altos de los edificios son más caros que los bajos
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a una vocal que se articula mediante un gran estrechamiento del canal bucal; se usa en lingüística","El fonema español para la letra ""i"" es el más alto de los fonemas vocálicos de esta lengua.",y los sonidos altos son los de gran frecuencia
alto,nombre,https://diesgital.com/search?q=alto,"en sentido figurado, parada que se hace en un sitio, normalmente de forma repentina y no programada de antemano",Los altos que hemos hecho en nuestro viaje no estaban programados de antemano.,hicieron un alto en el camino para comer || e hicieron unos altos para tomar cafés y usar los baños
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia al curso de un río que está situado cerca de su nacimiento; se usa en geografía",Ha habido inundaciones en el alto Amazonas.,encontraron los restos en el curso alto del rio
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a las primeras etapas en la creación y estandarización de una lengua; se usa en lingüística",El alto antiguo alemán se hablaba en zonas de Alemania hasta el siglo X u XI.,son textos escritos en el antiguo alto alemán
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a una magnitud física cuyo valor es superior al ordinario; se usa en física",La temperatura era alta para la época en la que estábamos.,la frecuencia de movimiento del aparato es alta
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia al inicio de un período histórico; se usa en historia",En la alta Edad Media había una gran oscuridad intelectual.,son creaciones escritas en la alta Edad Media
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a una persona, grupo, etc. que es rico y ocupa un lugar en la parte superior de la sociedad",La alta sociedad vive en la parte norte de la ciudad.,se juntaron con la clase alta y acabaron arruinados
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a una persona, grupo, organismo, organización, etc. que ostenta el poder",Este tipo de decisiones se toma en las altas esferas del gobierno.,y ese soldado ocupa un rango alto en el ejército
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a una palabra, expresión, discurso, etc. que se dice con un tono de voz normal gracias al cual puede ser oída por los que están alrededor","No te escucho bien, por favor dilo en voz alta.",hablaba en voz alta y escuchamos bien lo que dijo
alto,nombre,https://diesgital.com/search?q=alto,"en sentido figurado, conjunto de cosas puestas unas sobre otras, generalmente sin orden",Tengo un alto de ropa que planchar.,"y los objetos ocultos en una caja de vino, bajo un alto de revistas y diarios viejos || y todavía le quedaba algún papel entre el alto de documentos que guardaba en una caja de cartón"
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a un sonido, voz, etc. que es fuerte e intenso",Daban unas voces tan altas que despertaron a los niños que estaban durmiendo.,vino la policía porque la música del vecino estaba muy alta
alto,adjetivo,https://diesgital.com/search?q=alto,"en sentido figurado, que hace referencia a algo que se presenta, describe, actúa, etc. con mucha cuantía e intensidad",Los niveles de contaminación en la ciudad están altos en estos momentos.,en estas regiones el índice de analfabetismo es muy alto
